NMO-29382|er2|THS|041|F|3|0.624
NMO-29383|can3|AS3|539|M|1|0.788
NMO-29384|bang1|AS3|520|M|3|0.512
NMO-29385|qian2|CSM|543|F|3|0.560
NMO-29386|hao2|CSM|543|F|3|0.512
NMO-29387|gong1|THS|052|F|3|0.560
NMO-29388|cong2|AS3|523|M|3|0.960
NMO-29389|ju4|THS|273|F|3|0.624
NMO-29390|du3|AS3|528|M|1|0.768
NMO-29391|bei1|CSM|543|F|3|0.679
NMO-29392|duo1|AS1|342|F|3|0.848
NMO-29393|chuang4|THS|278|F|3|0.784
NMO-29394|ling2|AS3|270|F|3|0.496
NMO-29395|tong2|AS1|572|M|3|0.880
NMO-29396|wei2|AS3|541|M|3|0.992
NMO-29397|fang2|CSM|543|F|3|0.592
NMO-29398|zuo2|CSM|543|F|3|0.624
NMO-29399|gong1|AS3|242|F|3|0.720
NMO-29400|jie2|AS1|469|F|3|0.720
NMO-29401|ge2|AS3|255|F|1|0.712
NMO-29402|cheng2|AS3|531|M|3|0.817
NMO-29403|tong2|THS|273|F|3|0.496
NMO-29404|shi1|CSM|543|F|3|0.548
NMO-29405|dan4|AS3|531|M|3|0.720
NMO-29406|chun1|THS|025|F|3|0.544
NMO-29407|li4|AS3|538|M|1|0.634
NMO-29408|shang4|AS3|207|F|1|0.656
NMO-29409|zui4|CSM|543|F|1|0.496
NMO-29410|dian4|AS1|410|F|3|0.917
NMO-29411|ming2|AS3|269|F|1|0.496
NMO-29412|shou4|AS3|234|F|1|0.653
NMO-29413|xiao3|AS1|590|M|4|0.772
NMO-29414|qu1|THS|023|F|3|0.752
NMO-29415|wang2|CSM|543|F|3|0.592
NMO-29416|xiang1|AS1|458|F|3|0.736
NMO-29417|xuan1|AS1|373|F|3|0.818
NMO-29418|zheng4|AS3|197|F|1|0.672
NMO-29419|wei2|AS3|243|F|1|0.464
NMO-29420|he2|AS3|527|M|3|0.464
NMO-29421|xiang1|AS1|158|M|3|0.768
NMO-29422|lian3|THS|544|M|2|0.592
NMO-29423|ceng2|AS1|106|M|3|0.960
NMO-29424|wei4|CSM|543|F|3|0.646
NMO-29425|cheng2|AS3|253|F|3|0.576
NMO-29426|zhi4|AS1|447|F|1|0.928
NMO-29427|zi1|AS1|478|F|3|0.768
NMO-29428|chang3|AS3|523|M|4|0.528
NMO-29429|xi1|THS|024|F|3|0.897
NMO-29430|shuo1|CSM|543|F|3|0.576
NMO-29431|gen1|AS1|484|F|3|0.784
NMO-29432|xiao2|AS3|215|F|1|0.832
NMO-29433|xing4|THS|272|F|3|0.720
NMO-29434|you2|AS3|250|F|3|0.816
NMO-29435|chu1|CSM|543|F|3|0.624
NMO-29436|ming2|AS3|210|F|1|0.512
NMO-29437|xin1|AS3|511|F|3|0.982
NMO-29438|sa1|AS3|203|F|3|0.528
NMO-29439|wo3|CSM|543|F|4|0.512
NMO-29440|da4|THS|544|M|3|0.704
NMO-29441|chi2|THS|019|F|3|0.688
NMO-29442|wu3|AS3|540|M|4|0.576
NMO-29443|shi1|CSM|543|F|3|0.528
NMO-29444|jun1|AS1|490|F|3|0.896
NMO-29445|qi2|AS3|213|F|4|0.656
NMO-29446|zi1|AS1|437|F|3|0.608
NMO-29447|peng2|AS3|520|M|1|0.512
NMO-29448|fang1|AS3|516|M|3|0.654
NMO-29449|zhang3|AS3|214|F|2|0.544
NMO-29450|yin1|AS3|245|F|3|0.800
NMO-29451|gu1|AS1|484|F|3|0.961
NMO-29452|ban4|AS1|488|F|3|0.818
NMO-29453|xing2|CSM|543|F|3|0.661
NMO-29454|ti2|AS3|531|M|3|0.720
NMO-29455|zhi4|CSM|543|F|3|0.670
NMO-29456|shi4|AS1|485|F|3|0.784
NMO-29457|cheng2|AS3|237|F|3|0.970
NMO-29458|fan4|AS1|589|M|3|0.784
NMO-29459|yu2|THS|024|F|3|0.576
NMO-29460|quan2|THS|052|F|3|0.704
NMO-29461|shui2|AS3|529|M|3|0.662
NMO-29462|yi2|CSM|543|F|1|0.480
NMO-29463|cheng2|AS3|206|F|4|0.720
NMO-29464|shi2|CSM|543|F|3|0.608
NMO-29465|mian4|AS3|541|M|3|0.631
NMO-29466|qu1|AS1|320|F|3|0.448
NMO-29467|sheng1|CSM|543|F|3|0.702
NMO-29468|jue2|AS3|533|M|3|0.512
NMO-29469|wo2|AS3|515|M|3|0.512
NMO-29470|wa2|THS|051|F|3|0.576
NMO-29471|lin2|AS3|230|F|3|0.480
NMO-29472|zhi4|THS|028|F|1|0.784
NMO-29473|xuan2|CSM|543|F|3|0.624
NMO-29474|shi4|AS1|456|F|3|0.870
NMO-29475|er2|AS1|364|F|1|0.992
NMO-29476|yi1|THS|050|F|2|0.576
NMO-29477|xiao1|AS1|388|F|3|0.848
NMO-29478|xia4|CSM|543|F|3|0.544
NMO-29479|ran2|CSM|543|F|3|0.644
NMO-29480|ge1|AS3|249|F|3|1.079
NMO-29481|xian4|THS|275|M|3|0.602
NMO-29482|wan2|AS3|228|F|3|0.576
NMO-29483|gou4|CSM|543|F|1|0.560
NMO-29484|wo3|AS3|516|M|4|0.662
NMO-29485|guo2|AS3|517|M|3|0.560
NMO-29486|sheng1|THS|023|F|3|0.512
NMO-29487|po4|AS1|549|M|3|0.768
NMO-29488|zheng1|THS|019|F|3|0.560
NMO-29489|xin1|THS|066|F|3|0.448
NMO-29490|chai1|CSM|543|F|3|0.448
NMO-29491|hei1|CSM|543|F|3|0.593
NMO-29492|ke3|AS3|238|F|4|1.070
NMO-29493|yi1|CSM|543|F|3|0.608
NMO-29494|liu4|AS3|249|F|3|0.790
NMO-29495|pang2|AS3|529|M|1|0.528
NMO-29496|shi2|AS3|221|F|3|0.464
NMO-29497|xue2|CSM|543|F|3|0.720
NMO-29498|ji2|CSM|543|F|3|0.496
NMO-29499|bu2|AS3|262|F|3|0.608
NMO-29500|jian4|CSM|543|F|3|0.605
NMO-29501|jia1|THS|042|F|3|0.544
NMO-29502|pai2|AS3|518|M|3|0.528
NMO-29503|zai4|AS1|356|F|1|0.720
NMO-29504|tong2|AS3|531|M|3|0.752
NMO-29505|qiao1|THS|034|F|3|0.528
NMO-29506|zhe4|AS3|185|F|1|0.512
NMO-29507|ji4|AS3|527|M|3|0.619
NMO-29508|tian1|CSM|543|F|3|0.576
NMO-29509|min3|AS1|143|M|4|0.704
NMO-29510|gong1|AS1|359|F|3|0.656
NMO-29511|zhong1|AS3|209|F|3|0.541
NMO-29512|zhuang4|CSM|543|F|1|0.640
NMO-29513|ju4|THS|041|F|3|0.976
NMO-29514|shi4|AS1|284|F|3|0.576
NMO-29515|shua1|THS|041|F|3|0.448
NMO-29516|ting1|AS3|216|F|3|0.576
NMO-29517|ren2|AS3|265|F|3|0.576
NMO-29518|shi4|AS3|185|F|3|0.660
NMO-29519|nan2|AS1|618|M|3|0.816
NMO-29520|ti2|AS3|513|F|3|0.448
NMO-29521|shang1|AS1|466|F|3|1.111
NMO-29522|quan2|CSM|543|F|3|0.714
NMO-29523|xing2|CSM|543|F|3|0.611
NMO-29524|yi4|CSM|543|F|3|0.536
NMO-29525|cheng2|THS|027|F|3|0.834
NMO-29526|wen1|CSM|543|F|3|0.516
NMO-29527|song1|AS3|537|M|3|0.608
NMO-29528|yu2|AS3|185|F|3|0.592
NMO-29529|mei2|CSM|543|F|3|0.592
NMO-29530|yi2|AS3|263|F|3|0.608
NMO-29531|dian4|AS3|232|F|3|0.640
NMO-29532|si4|AS3|169|F|1|0.608
NMO-29533|gao1|AS3|228|F|3|0.608
NMO-29534|cheng1|AS3|534|M|3|0.496
NMO-29535|quan2|AS3|517|M|4|0.816
NMO-29536|kao3|CSM|543|F|4|0.688
NMO-29537|chi2|AS3|191|F|3|0.850
NMO-29538|ban4|AS3|223|F|3|0.744
NMO-29539|nian2|AS3|253|F|3|0.480
NMO-29540|duo1|THS|056|F|3|0.464
NMO-29541|qing4|AS3|232|F|3|0.622
NMO-29542|jian1|THS|025|F|3|0.624
NMO-29543|nuan2|CSM|543|F|3|0.512
NMO-29544|ta1|CSM|543|F|4|0.544
NMO-29545|cong2|AS3|227|F|3|0.608
NMO-29546|fa4|AS3|245|F|3|0.727
NMO-29547|guo2|AS3|191|F|1|0.768
NMO-29548|yao4|AS3|217|F|3|0.912
NMO-29549|li2|AS3|538|M|1|0.512
NMO-29550|chang3|AS3|252|F|4|0.626
NMO-29551|wei2|AS3|517|M|3|0.684
NMO-29552|chao2|AS3|260|F|3|0.752
NMO-29553|neng2|THS|046|F|3|0.478
NMO-29554|ru2|AS3|268|F|1|0.592
NMO-29555|xiao2|AS3|531|M|3|0.768
NMO-29556|xing2|CSM|543|F|3|0.592
NMO-29557|hong2|AS3|613|M|1|0.592
NMO-29558|ta1|CSM|543|F|3|0.576
NMO-29559|tong4|CSM|543|F|3|0.608
NMO-29560|gong4|AS3|534|M|3|0.512
NMO-29561|i1|AS1|361|F|3|0.799
NMO-29562|jian3|CSM|543|F|4|0.689
NMO-29563|bai2|AS3|533|M|3|0.640
NMO-29564|zhi4|AS3|526|M|3|0.528
NMO-29565|shi4|AS3|207|F|3|1.114
NMO-29566|ling3|AS1|498|M|4|0.496
NMO-29567|ti2|THS|033|F|3|0.512
NMO-29568|ran2|CSM|543|F|3|0.512
NMO-29569|cheng2|AS3|253|F|3|0.736
NMO-29570|yu2|AS1|129|M|1|0.496
NMO-29571|you2|AS3|524|M|3|0.896
NMO-29572|lai2|AS3|527|M|3|0.719
NMO-29573|yi2|AS3|251|F|1|0.544
NMO-29574|er2|AS3|253|F|1|0.720
NMO-29575|you2|AS3|536|M|4|0.720
NMO-29576|jing1|THS|049|F|3|0.752
NMO-29577|yu2|THS|277|F|3|0.880
NMO-29578|jin1|AS3|523|M|3|0.464
NMO-29579|ke2|AS3|244|F|4|0.608
NMO-29580|ma1|CSM|543|F|3|0.592
NMO-29581|you2|AS3|226|F|1|0.608
NMO-29582|guang1|CSM|543|F|2|0.448
NMO-29583|shei2|AS3|515|M|3|0.705
NMO-29584|nv2|AS3|256|F|3|0.608
NMO-29585|zhi1|AS3|532|M|2|0.736
NMO-29586|ting2|AS3|175|F|1|0.592
NMO-29587|yuan2|CSM|543|F|3|0.658
NMO-29588|guan2|AS3|264|F|1|0.544
NMO-29589|gei2|AS3|179|F|1|0.624
NMO-29590|ying2|AS1|406|F|3|0.983
NMO-29591|bi2|AS3|539|M|3|0.768
NMO-29592|cu4|AS1|496|M|3|0.800
NMO-29593|tai2|CSM|543|F|3|0.592
NMO-29594|ji2|CSM|543|F|3|0.857
NMO-29595|nan2|AS3|260|F|3|0.592
NMO-29596|guan3|AS3|256|F|4|0.736
NMO-29597|he2|CSM|543|F|1|0.528
NMO-29598|yang2|CSM|543|F|3|0.867
NMO-29599|xun4|AS1|153|M|1|0.480
NMO-29600|chu1|AS1|310|F|3|0.720
NMO-29601|jin1|AS3|533|M|3|0.528
NMO-29602|yue4|THS|275|M|3|0.448
NMO-29603|wo2|CSM|543|F|3|0.528
NMO-29604|xi1|AS1|436|F|3|1.003
NMO-29605|zai1|AS1|404|F|3|0.852
NMO-29606|nan2|AS3|219|F|1|0.560
NMO-29607|bie2|AS3|265|F|3|0.592
NMO-29608|yu4|AS3|527|M|3|0.725
NMO-29609|gang3|CSM|543|F|4|0.616
NMO-29610|shen1|THS|041|F|3|0.464
NMO-29611|piao4|AS3|539|M|3|0.885
NMO-29612|fu2|CSM|543|F|3|0.576
NMO-29613|yi2|THS|021|F|1|0.752
NMO-29614|fu3|AS3|528|M|1|0.778
NMO-29615|si4|AS3|246|F|3|0.624
NMO-29616|zhong4|CSM|543|F|1|0.594
NMO-29617|xie4|CSM|543|F|1|0.592
NMO-29618|ren2|AS3|247|F|1|0.832
NMO-29619|mao2|CSM|543|F|3|0.512
NMO-29620|ju2|AS3|613|M|1|0.480
NMO-29621|xian2|AS3|227|F|3|0.544
NMO-29622|lai2|CSM|543|F|3|0.696
NMO-29623|ri4|THS|053|F|1|0.992
NMO-29624|cheng2|AS3|241|F|1|0.784
NMO-29625|guo2|THS|021|F|3|0.512
NMO-29626|dian4|AS3|169|F|1|0.921
NMO-29627|jiao1|AS1|410|F|3|0.704
NMO-29628|dang1|THS|052|F|3|1.104
NMO-29629|ta1|AS1|497|M|3|0.640
NMO-29630|jiu1|CSM|543|F|3|0.600
NMO-29631|tu2|CSM|543|F|1|0.592
NMO-29632|wu3|AS1|604|M|1|0.760
NMO-29633|bao3|CSM|543|F|4|0.464
NMO-29634|wu4|AS3|518|M|3|0.749
NMO-29635|neng2|AS3|270|F|3|0.688
NMO-29636|shi4|AS3|255|F|1|0.556
NMO-29637|shi4|AS1|324|F|3|0.448
NMO-29638|wang3|AS3|179|F|2|0.672
NMO-29639|qi2|THS|024|F|1|0.688
NMO-29640|bei4|AS1|480|F|1|0.934
NMO-29641|qian2|AS1|347|F|1|0.800
NMO-29642|shuo1|CSM|543|F|3|0.640
NMO-29643|xin1|THS|048|F|3|0.640
NMO-29644|zai4|AS3|197|F|3|0.744
NMO-29645|zhu4|AS3|523|M|3|0.786
NMO-29646|xi1|CSM|543|F|3|0.667
NMO-29647|shuo1|CSM|543|F|3|0.528
NMO-29648|si1|AS3|518|M|3|0.591
NMO-29649|po2|CSM|543|F|3|0.743
NMO-29650|er4|AS1|424|F|2|0.688
NMO-29651|xin4|AS3|179|F|1|0.688
NMO-29652|tong2|AS1|158|M|3|0.816
NMO-29653|duo1|AS1|508|M|3|0.752
NMO-29654|ri4|THS|059|F|3|0.576
NMO-29655|bang1|THS|024|F|3|0.576
NMO-29656|shi2|AS3|194|F|1|0.836
NMO-29657|gao1|CSM|543|F|3|0.623
NMO-29658|de2|AS3|238|F|1|0.688
NMO-29659|ren2|AS3|264|F|1|0.584
NMO-29660|jin3|AS3|249|F|4|0.692
NMO-29661|xi1|CSM|543|F|3|0.660
NMO-29662|xiao2|AS3|267|F|4|0.752
NMO-29663|yuan4|AS3|207|F|3|0.864
NMO-29664|liu4|AS3|162|F|1|0.528
NMO-29665|you2|THS|023|F|3|0.896
NMO-29666|fen1|AS3|532|M|3|0.480
NMO-29667|zhong1|AS1|490|F|3|0.800
NMO-29668|cong1|CSM|543|F|3|0.676
NMO-29669|bang3|NSR|006|F|2|1.000
NMO-29670|shuo1|CSM|543|F|3|0.608
NMO-29671|nin2|THS|029|M|3|0.672
NMO-29672|jiao1|THS|051|F|3|0.544
NMO-29673|yan2|AS1|112|M|3|0.736
NMO-29674|dan1|AS1|429|F|3|0.943
NMO-29675|zuo2|AS3|195|F|3|0.784
NMO-29676|po1|AS1|387|F|3|0.592
NMO-29677|ku4|AS3|204|F|1|0.560
NMO-29678|lang2|AS3|259|F|3|0.480
NMO-29679|yang2|AS3|206|F|1|0.592
NMO-29680|ru2|AS3|270|F|3|0.608
NMO-29681|cao2|AS3|533|M|3|0.576
NMO-29682|ta1|THS|275|M|3|0.608
NMO-29683|cha2|AS3|524|M|1|0.752
NMO-29684|tu2|AS3|224|F|4|0.802
NMO-29685|ji2|AS3|238|F|1|0.672
NMO-29686|wo2|AS3|163|F|1|0.512
NMO-29687|can2|CSM|543|F|3|0.640
NMO-29688|xing2|THS|052|F|3|0.688
NMO-29689|quan2|AS3|249|F|3|0.672
NMO-29690|qian2|AS3|228|F|3|0.704
NMO-29691|xiong1|AS3|237|F|3|0.608
NMO-29692|yu2|CSM|543|F|1|0.544
NMO-29693|za2|AS3|266|F|3|0.568
NMO-29694|er2|AS3|206|F|1|0.576
NMO-29695|jie2|AS3|219|F|1|0.496
NMO-29696|jing1|AS1|397|F|3|0.800
NMO-29697|feng1|CSM|543|F|3|0.496
NMO-29698|ni2|AS3|525|M|3|0.544
NMO-29699|di1|AS1|344|F|3|0.826
NMO-29700|ying2|AS3|207|F|3|0.560
NMO-29701|bei4|THS|059|F|3|0.817
NMO-29702|cheng2|AS3|216|F|3|0.752
NMO-29703|ying2|THS|275|M|3|0.880
NMO-29704|die2|AS3|517|M|3|0.792
NMO-29705|hui2|AS3|221|F|3|0.800
NMO-29706|zhe4|AS1|314|F|1|0.576
NMO-29707|zhu4|AS1|492|M|3|0.952
NMO-29708|yang2|CSM|543|F|3|0.592
NMO-29709|ju4|AS3|204|F|3|1.088
NMO-29710|li3|CSM|543|F|4|0.659
NMO-29711|shu3|THS|029|M|4|0.558
NMO-29712|tong1|CSM|543|F|3|0.614
NMO-29713|ji2|AS3|520|M|3|0.768
NMO-29714|si1|AS3|523|M|3|1.117
NMO-29715|hai2|AS1|119|M|3|0.576
NMO-29716|fang2|AS3|512|F|3|0.826
NMO-29717|cha2|AS3|223|F|3|0.801
NMO-29718|ta1|AS3|525|M|3|0.560
NMO-29719|liang2|AS3|239|F|3|0.704
NMO-29720|guo2|AS3|521|M|3|0.512
NMO-29721|si4|AS3|227|F|3|0.741
NMO-29722|yan2|CSM|543|F|3|0.480
NMO-29723|dan4|AS3|228|F|3|0.592
NMO-29724|dong1|AS1|416|F|3|0.792
NMO-29725|yu2|AS3|526|M|3|0.448
NMO-29726|mao2|CSM|543|F|3|0.608
NMO-29727|tan4|AS3|172|F|3|0.972
NMO-29728|rang4|AS3|542|M|3|0.464
NMO-29729|ping2|AS3|228|F|3|0.528
NMO-29730|ceng2|AS3|230|F|3|0.496
NMO-29731|fang2|AS1|103|M|3|0.736
NMO-29732|nan2|AS1|477|F|3|0.768
NMO-29733|suo2|AS3|522|M|3|0.544
NMO-29734|you2|AS3|260|F|3|0.512
NMO-29735|shi4|AS1|554|M|3|0.816
NMO-29736|wo2|AS3|260|F|3|0.576
NMO-29737|dui4|AS3|195|F|1|0.848
NMO-29738|bai2|AS3|165|F|1|0.608
NMO-29739|sheng1|CSM|543|F|3|0.608
NMO-29740|liang3|AS3|537|M|4|0.512
NMO-29741|nan2|CSM|543|F|3|0.592
NMO-29742|cheng1|THS|022|F|2|0.960
NMO-29743|jiao1|AS3|196|F|3|0.892
NMO-29744|cha2|AS3|193|F|1|0.890
NMO-29745|yuan2|THS|066|F|3|0.528
NMO-29746|huai4|THS|065|F|3|0.624
NMO-29747|qi2|AS3|533|M|3|0.656
NMO-29748|bao2|AS3|221|F|3|0.672
NMO-29749|ye2|AS3|232|F|3|0.512
NMO-29750|dan4|THS|544|M|3|0.624
NMO-29751|zhi4|THS|028|F|1|0.448
NMO-29752|xia2|THS|036|F|3|0.672
NMO-29753|fu2|THS|029|M|3|0.672
NMO-29754|huo3|AS3|191|F|4|0.747
NMO-29755|qun2|AS3|195|F|3|0.768
NMO-29756|shang4|CSM|543|F|3|0.480
NMO-29757|sheng1|AS1|287|F|3|0.828
NMO-29758|meng2|AS3|175|F|1|0.480
NMO-29759|cheng2|THS|036|F|3|0.448
NMO-29760|yuan2|THS|021|F|3|0.528
NMO-29761|yan3|CSM|543|F|4|0.560
NMO-29762|zong2|AS3|270|F|3|0.688
NMO-29763|zhi2|AS3|204|F|1|0.544
NMO-29764|zuo4|AS3|204|F|1|0.970
NMO-29765|mo2|AS3|250|F|1|0.736
NMO-29766|dan1|THS|042|F|3|1.046
NMO-29767|jin1|CSM|543|F|3|0.704
NMO-29768|sha1|THS|046|F|3|0.496
NMO-29769|li3|CSM|543|F|4|0.448
NMO-29770|xi4|AS1|418|F|1|0.736
NMO-29771|che4|AS1|458|F|3|0.448
NMO-29772|shi2|AS3|217|F|3|1.056
NMO-29773|fa3|AS3|265|F|4|0.674
NMO-29774|dong4|AS3|524|M|3|1.032
NMO-29775|xu2|AS3|248|F|1|0.624
NMO-29776|lu4|AS3|232|F|3|0.742
NMO-29777|de2|AS3|171|F|4|0.512
NMO-29778|chang2|THS|066|F|3|0.496
NMO-29779|ji2|AS3|232|F|3|0.576
NMO-29780|suo3|AS3|185|F|4|0.817
NMO-29781|du4|AS3|228|F|3|0.814
NMO-29782|yu3|AS3|238|F|4|0.480
NMO-29783|fu2|AS3|189|F|3|0.938
NMO-29784|xie2|CSM|543|F|3|0.645
NMO-29785|tong2|AS3|196|F|3|0.544
NMO-29786|wu4|THS|023|F|3|0.902
NMO-29787|tao2|THS|026|F|3|0.592
NMO-29788|quan2|AS3|241|F|3|0.864
NMO-29789|wu4|THS|023|F|3|0.560
NMO-29790|ming2|CSM|543|F|3|0.592
NMO-29791|ji2|AS1|111|M|3|0.512
NMO-29792|shi4|AS1|299|F|3|0.628
NMO-29793|er2|AS3|251|F|1|0.656
NMO-29794|ni2|AS3|261|F|3|0.544
NMO-29795|quan2|AS1|403|F|3|0.784
NMO-29796|xiao2|AS3|189|F|3|0.528
NMO-29797|yi2|AS3|267|F|4|0.624
NMO-29798|sui2|AS3|514|F|3|0.704
NMO-29799|sui2|AS3|212|F|4|0.608
NMO-29800|bu2|AS3|185|F|3|0.608
NMO-29801|yang2|AS3|525|M|4|0.496
NMO-29802|jun1|AS1|375|F|3|0.640
NMO-29803|chang2|AS3|178|F|3|0.528
NMO-29804|tai2|AS1|402|F|1|0.848
NMO-29805|shang3|THS|048|F|4|0.763
NMO-29806|si1|AS1|398|F|3|0.496
NMO-29807|xiao4|THS|041|F|3|0.688
NMO-29808|bie2|CSM|543|F|3|0.544
NMO-29809|xiang1|AS1|380|F|3|0.848
NMO-29810|lai2|THS|052|F|3|0.592
NMO-29811|ping2|AS3|185|F|1|0.496
NMO-29812|he2|AS3|260|F|3|0.528
NMO-29813|bu2|AS3|518|M|3|0.720
NMO-29814|zhi1|THS|024|F|3|0.936
NMO-29815|jin1|AS3|221|F|3|0.740
NMO-29816|shi4|AS3|525|M|3|1.036
NMO-29817|cui4|THS|026|F|3|0.624
NMO-29818|zhong1|AS1|286|F|3|0.688
NMO-29819|qi2|AS3|207|F|3|0.832
NMO-29820|er2|AS1|381|F|3|0.928
NMO-29821|ren2|CSM|543|F|3|0.448
NMO-29822|ji2|AS3|225|F|3|0.704
NMO-29823|tong1|AS1|388|F|3|0.768
NMO-29824|yi2|AS3|214|F|1|0.464
NMO-29825|zhan4|AS3|229|F|3|0.634
NMO-29826|yu2|AS3|529|M|1|0.720
NMO-29827|jian1|AS1|287|F|3|0.795
NMO-29828|you3|AS3|269|F|1|0.912
NMO-29829|er2|AS3|176|F|1|0.784
NMO-29830|hou4|CSM|543|F|3|0.798
NMO-29831|dan1|THS|046|F|3|0.638
NMO-29832|lai2|AS3|253|F|3|0.720
NMO-29833|chen2|AS3|512|F|1|0.560
NMO-29834|ge1|AS3|520|M|3|0.915
NMO-29835|wu2|AS3|232|F|3|0.608
NMO-29836|xiang1|AS1|397|F|3|0.768
NMO-29837|gang1|AS3|160|F|2|0.544
NMO-29838|zao4|CSM|543|F|3|0.808
NMO-29839|dao4|AS3|534|M|3|0.778
NMO-29840|yin1|THS|055|F|3|0.864
NMO-29841|zhi4|THS|273|F|3|0.624
NMO-29842|lou2|THS|036|F|3|0.768
NMO-29843|suan4|THS|028|F|1|0.816
NMO-29844|guo2|AS3|167|F|1|0.512
NMO-29845|pai2|AS3|533|M|3|0.974
NMO-29846|ci3|AS1|349|F|4|0.768
NMO-29847|qi2|AS3|530|M|3|0.464
NMO-29848|bu2|AS3|530|M|3|0.496
NMO-29849|fang2|AS1|387|F|3|0.688
NMO-29850|shi2|AS3|258|F|4|0.875
NMO-29851|dun1|THS|039|F|3|0.558
NMO-29852|shi4|AS1|325|F|3|1.033
NMO-29853|ti2|AS3|534|M|3|0.448
NMO-29854|shi2|AS3|247|F|3|0.945
NMO-29855|er4|AS1|572|M|3|0.784
NMO-29856|zu3|THS|042|F|4|0.784
NMO-29857|ri4|CSM|543|F|3|0.528
NMO-29858|gou1|THS|024|F|3|0.448
NMO-29859|yao1|CSM|543|F|3|0.816
NMO-29860|fu2|AS3|185|F|3|0.592
NMO-29861|yu2|AS1|368|F|1|0.784
NMO-29862|fang2|AS3|530|M|3|0.736
NMO-29863|dui4|AS3|169|F|1|0.656
NMO-29864|ji4|AS1|446|F|3|0.793
NMO-29865|ji4|AS3|613|M|3|0.480
NMO-29866|quan2|THS|048|F|3|0.653
NMO-29867|gu3|AS1|588|M|1|0.656
NMO-29868|nian2|THS|039|F|3|0.592
NMO-29869|chi2|THS|025|F|3|0.936
NMO-29870|sui2|AS3|207|F|3|0.720
NMO-29871|liu2|AS1|500|M|3|0.560
NMO-29872|bie2|AS1|328|F|1|0.739
NMO-29873|wui2|AS1|430|F|3|0.883
NMO-29874|cha2|CSM|543|F|3|0.912
NMO-29875|lao3|AS3|163|F|1|0.718
NMO-29876|zhi1|AS3|172|F|3|0.672
NMO-29877|ru2|CSM|543|F|3|0.704
NMO-29878|zhong1|AS1|068|M|3|0.736
NMO-29879|ai4|AS3|524|M|3|0.592
NMO-29880|ling2|AS3|165|F|3|0.848
NMO-29881|yuan2|THS|040|F|3|0.576
NMO-29882|yao1|AS3|216|F|3|0.672
NMO-29883|ben3|AS1|574|M|1|0.656
NMO-29884|cai2|THS|052|F|3|0.464
NMO-29885|xing2|AS3|249|F|3|0.964
NMO-29886|shi2|AS1|310|F|1|0.880
NMO-29887|quan2|AS3|613|M|4|0.560
NMO-29888|shan1|THS|054|M|3|0.522
NMO-29889|sheng1|THS|031|F|3|0.704
NMO-29890|shi2|AS3|530|M|4|0.880
NMO-29891|xiang4|AS3|215|F|1|0.924
NMO-29892|rong2|AS3|225|F|3|0.854
NMO-29893|ao4|AS3|537|M|1|0.480
NMO-29894|shen3|AS3|248|F|4|0.800
NMO-29895|guang1|AS1|068|M|3|0.768
NMO-29896|ren2|AS3|165|F|3|0.592
NMO-29897|jia4|AS1|444|F|3|0.560
NMO-29898|ming2|AS3|228|F|3|0.560
NMO-29899|lei4|AS3|539|M|1|0.932
NMO-29900|tai2|AS1|402|F|1|0.960
NMO-29901|sui2|AS3|171|F|4|0.480
NMO-29902|hua4|THS|044|F|3|0.480
NMO-29903|zuo2|AS1|128|M|3|0.656
NMO-29904|jiang4|AS3|212|F|3|0.560
NMO-29905|di2|AS3|164|F|1|0.576
NMO-29906|xie1|THS|060|F|3|0.624
NMO-29907|zhong1|THS|022|F|4|0.896
NMO-29908|nan2|AS3|236|F|1|0.512
NMO-29909|ru4|CSM|543|F|3|0.577
NMO-29910|tong2|AS3|196|F|3|0.936
NMO-29911|shui4|AS3|238|F|1|0.624
NMO-29912|lao2|AS3|514|F|1|0.656
NMO-29913|gao1|THS|048|F|3|0.608
NMO-29914|qi2|CSM|543|F|3|0.592
NMO-29915|fei4|AS3|524|M|3|0.988
NMO-29916|fang1|AS1|482|F|3|0.528
NMO-29917|ba1|AS3|161|F|3|0.512
NMO-29918|weng1|THS|051|F|3|1.008
NMO-29919|mang2|CSM|543|F|1|0.736
NMO-29920|yuan4|THS|275|M|3|0.672
NMO-29921|qie2|CSM|543|F|3|0.788
NMO-29922|wo2|CSM|543|F|1|0.512
NMO-29923|fu2|AS3|218|F|3|0.464
NMO-29924|li3|AS1|136|M|4|0.736
NMO-29925|hong2|THS|063|F|3|0.672
NMO-29926|xian4|CSM|543|F|3|0.496
NMO-29927|zai4|AS3|250|F|1|0.512
NMO-29928|cun1|THS|023|F|3|0.448
NMO-29929|qian2|AS3|539|M|3|0.832
NMO-29930|cheng2|AS3|526|M|1|0.912
NMO-29931|yuan2|AS3|241|F|3|0.930
NMO-29932|yu4|AS3|535|M|3|0.816
NMO-29933|nian2|AS3|539|M|1|0.803
NMO-29934|lian2|THS|030|F|3|0.448
NMO-29935|pin3|AS3|207|F|4|0.803
NMO-29936|jie2|AS3|269|F|1|0.836
NMO-29937|yi1|AS3|221|F|2|0.704
NMO-29938|wan4|AS1|330|F|1|0.720
NMO-29939|bie2|CSM|543|F|3|0.576
NMO-29940|nian2|THS|271|F|3|0.576
NMO-29941|xi1|AS1|380|F|3|0.656
NMO-29942|long2|AS3|269|F|1|0.576
NMO-29943|qu4|AS3|245|F|3|0.704
